0,1,2,3,4,5,id
3.610605729080753e-06,2.5068978986299737e-10,1.103103202404241e-06,0.0001989595803706396,2.2143775500030853e-06,8.11262556012677e-06,5944.0
9.770114246373199e-06,3.3852729967772572e-06,1.3319550983979763e-07,9.70061008126017e-06,3.634802248625013e-06,0.0007536389206163669,5945.0
6.996627822829445e-05,2.6906423622829343e-05,5.930250643883055e-07,3.6487674417566726e-05,6.518692338793558e-06,0.00023731517602193676,5946.0
2.242806180781384e-05,1.2474486367806679e-05,8.406671581208827e-10,0.0001714784419588229,7.889476632625587e-08,0.00044529268284809525,5947.0
1.2876870845937197e-05,5.998420275033096e-14,1.241185575218383e-05,8.489974752913464e-07,2.267625891769842e-07,8.906305435068549e-10,5948.0
9.81739081483328e-07,0.00011114753570595526,2.6805469855512917e-05,2.031298617920926e-06,2.9900127024362523e-06,8.549069622605624e-07,5975.0
3.609608221915243e-05,4.641814546325891e-06,8.015635368446814e-06,3.4387931865000146e-06,8.324979523039778e-08,4.1591398660462983e-07,5976.0
1.6982521824410387e-05,2.73774077402318e-05,3.4035075875599154e-08,8.355900553015508e-08,1.1761892303392747e-09,4.8947909339935177e-08,5991.0
2.6791096941905764e-05,6.233554287173094e-06,1.4023935444869542e-12,1.0712865100507032e-07,9.255118511324597e-12,1.2063348073068371e-08,6033.0
4.201487478745827e-05,2.8693104156646785e-07,9.283847885421175e-07,8.354743861425039e-07,1.6464894222993032e-08,2.023473047100604e-08,6040.0
4.674542900121588e-05,4.2757924989489965e-09,1.9130593319087574e-05,1.494000718121242e-05,8.893925555817065e-05,1.7276806882729386e-06,6041.0
1.2303965568250769e-05,7.927191566838287e-06,2.0002139999075576e-12,1.3208251042588448e-08,1.9394171764937244e-12,4.118191285425451e-09,6045.0
6.8077181727467e-06,1.1224865660165123e-05,1.613116700289698e-08,8.001751480458703e-08,8.039884776790192e-10,5.8012056337897955e-08,6048.0
6.8077181727467e-06,1.1224865660165123e-05,1.613116700289698e-08,8.001751480458703e-08,8.039884776790192e-10,5.8012056337897955e-08,6049.0
6.8077181727467e-06,1.1224865660165123e-05,1.613116700289698e-08,8.001751480458703e-08,8.039884776790192e-10,5.8012056337897955e-08,6050.0
3.27649579425859e-05,2.177423554289136e-06,2.7825844409365513e-06,8.715138238432358e-06,2.6038881907619226e-06,5.225833094404363e-07,6051.0
3.114921070872646e-09,4.626605974376352e-05,1.9059267976429442e-07,2.2093625801167465e-08,6.107047413931563e-09,6.493214072227157e-07,6226.0
1.1512996878148323e-07,5.6998856066999745e-11,3.496023401092326e-08,0.00019949027493286237,5.824602044263069e-06,1.7336868057715563e-06,6227.0
1.337340757927269e-08,1.7204772110680572e-08,3.8432253876104596e-11,8.845887187486296e-05,8.446445226649815e-09,4.8482874847122616e-05,6228.0
1.343499955176123e-08,7.9611902832267e-09,1.0043685371296055e-09,4.947339401411572e-05,3.9023732590172403e-07,6.221432076872236e-05,6229.0
4.05641071947943e-05,0.000268795720933566,5.696292401590686e-08,9.229894220951963e-06,2.4169735559752537e-08,5.416258986509964e-05,6256.0
1.6039533255321346e-05,3.3665570665191798e-12,8.866145936361695e-06,8.487941084315573e-08,5.168154694997023e-09,4.496127100479844e-11,6265.0
1.3712704750370006e-08,1.4054049211299933e-08,8.702541390721487e-10,4.744290055238073e-05,3.812904171299407e-07,5.9725518284400337e-05,6274.0
4.095276002440683e-11,4.866346030960991e-10,6.737397174955198e-08,3.414376683525275e-07,0.0008825384372138856,2.1493167977982885e-06,6275.0
6.32243334876625e-05,7.178769916642435e-06,2.79496124629299e-07,2.7166580706890604e-05,0.0001180085526788349,0.001572934248094897,6321.0
5.00051834022355e-08,8.417357701921191e-12,2.58774751488394e-08,0.00022376308251010623,6.38201256821652e-06,1.926257892158824e-06,6330.0
1.3033352498681496e-06,5.5115665978368904e-14,4.7626272573745246e-05,2.313981831929447e-08,2.4522208171202057e-08,2.281860350784308e-11,6332.0
1.3116838526408505e-06,6.309335729347667e-05,5.683098098943026e-06,2.9055777969798912e-05,0.001569260936540689,0.001127834900297058,6333.0
1.948355890228027e-08,3.609899300369416e-14,1.5665695317840304e-07,2.657871776181604e-05,2.997366437020768e-05,1.9706456511153217e-07,6334.0
1.257238545831296e-08,5.58772920249416e-14,1.6198248914332203e-07,4.178459800904253e-05,7.752228160078363e-05,4.5649857643004664e-07,6336.0
2.3696948037958092e-05,5.865611261521629e-07,3.3604767017981203e-07,3.1932770323044636e-05,2.1879054118621958e-06,0.0001569294746493107,6509.0
1.697199976290294e-08,8.047645343247294e-15,1.768813985625247e-07,5.042871477172005e-05,9.329469693788858e-05,3.378891558860023e-07,6520.0
4.3365380662987554e-09,0.00016092057436295728,8.728305830701094e-07,3.1735845405205376e-07,4.195262509599065e-08,5.3117388286203815e-06,6535.0
1.1512996878148323e-07,5.6998856066999745e-11,3.496023401092326e-08,0.00019949027493286237,5.824602044263069e-06,1.7336868057715563e-06,6537.0
1.9062812821211957e-06,1.0495954146662957e-05,5.986915528070674e-05,2.3153759388075392e-06,0.00010588874602964705,0.0008199198057551012,6538.0
6.4221559249524546e-06,4.248129787740758e-05,1.978215879744662e-09,3.6470541942013585e-07,3.879544794223732e-06,0.0012579262427076987,6539.0
7.369987568629389e-05,3.3623343187269706e-05,9.701336168185527e-09,1.0592785156763876e-06,1.6713029867599123e-09,1.1988071696225791e-08,6540.0
2.673435204497879e-05,6.614321264522401e-09,3.701357011652362e-07,6.327461467225091e-07,1.167053717373236e-08,5.881790163808968e-09,6553.0
2.5637658181696613e-05,2.9687081832689234e-06,1.2766083105707882e-08,0.00012208399866529506,1.8233340993253402e-06,2.853404330582288e-06,6558.0
1.4912051651700006e-05,9.681942581678187e-06,5.205487213347956e-13,5.620984219629883e-08,3.725428457514595e-12,3.173463768719289e-08,6563.0
1.2303965568250769e-05,7.927191566838287e-06,2.0002139999075576e-12,1.3208251042588448e-08,1.9394171764937244e-12,4.118191285425451e-09,6602.0
1.697199976290294e-08,8.047645343247294e-15,1.768813985625247e-07,5.042871477172005e-05,9.329469693788858e-05,3.378891558860023e-07,6608.0
3.6544379813912554e-05,2.19252831167288e-08,1.6120511860188832e-05,4.66240483728933e-05,0.00011002804087299212,5.5398594500447455e-06,6611.0
4.183397323517464e-05,8.199568030343887e-06,1.2094972021861849e-06,1.5001748420216333e-06,4.007349775385132e-08,2.0570405887379818e-07,6612.0
9.139958349037807e-12,2.383579781854532e-05,1.0289027807905101e-07,4.440004530107256e-08,2.323844032133672e-08,1.6605262549302035e-06,6804.0
1.3303754138142633e-05,7.305625470114895e-06,2.2807344547012287e-14,4.193761878414694e-11,1.1341513068152572e-14,7.255644184217684e-10,6818.0
6.902052246138543e-06,2.7329533986278213e-06,4.3149054358979594e-10,0.0004217799186810213,1.7432508990870815e-08,0.00022734885744042876,6819.0
1.6956295607639605e-05,3.0912539708527074e-05,9.043745859377269e-09,0.00010547074733011448,2.6303963048481205e-06,1.3219647530970633e-05,6820.0
1.8894494331346235e-08,2.5706553186974347e-08,4.116627820830885e-08,0.00011841425174823059,5.2000785991573215e-05,0.0003398200844489757,6821.0
1.2777577282522577e-06,2.9473050128011507e-14,4.1828635541583316e-05,1.5289674521513777e-08,3.178689379123933e-08,3.761220553455214e-12,6827.0
6.155736558695295e-06,8.824250860942812e-06,5.4163785593787965e-09,1.749755948993597e-10,8.578502894975961e-12,5.993813187387561e-10,6832.0
3.603549389072202e-08,1.9338378245933216e-08,4.946341725415135e-11,9.024622802403744e-05,8.340753785907704e-09,4.9353697880467574e-05,6834.0
2.4620171083515293e-05,1.7704942567802423e-05,4.04913142547123e-12,1.4977726613086285e-07,2.1882892746482855e-11,1.7887289399193485e-08,6843.0
3.9152647910827277e-08,1.8280103633768516e-08,1.7886822242362992e-11,9.217640567302186e-05,1.472890477687939e-10,5.8734460889849564e-05,6871.0
1.4268976298110936e-08,8.124143091870963e-10,1.404767443655098e-11,8.051181683704348e-05,9.875566038385809e-10,2.8407505779088168e-05,6880.0
0.00042300005404569016,7.310042414459858e-06,3.3828088989130536e-06,1.0274598837226167e-06,3.37981575089706e-07,1.8702041512826666e-06,6882.0
8.655093421919834e-06,6.912901396235574e-06,1.0149925423375469e-12,1.58839615457173e-07,2.1220650538254954e-11,3.7305838170167236e-08,6883.0
2.5445421887076402e-05,6.524995129550026e-06,2.06960557974645e-12,7.070172096828807e-07,6.045767337167691e-11,1.7249609865853918e-07,6888.0
7.697289844746394e-05,2.7066162529181626e-05,7.264509433046396e-08,9.386336958191467e-06,9.3958621189815e-08,8.200555058025012e-07,6893.0
3.0141763335191493e-11,5.253276086945462e-05,3.3213374542482745e-07,2.2924566299111298e-08,2.8712097695761713e-09,1.636076450577343e-07,6907.0
1.1348921763116254e-07,3.8419006971058447e-11,3.6013802351773164e-08,0.00020747536267741,6.041178418439217e-06,1.795920919770889e-06,6908.0
2.3573266872023178e-05,3.429393819272086e-07,7.170945228390277e-07,8.524391482768385e-06,0.0007362741432771491,1.3607039048896626e-05,7094.0
1.0513421117217192e-05,7.555804053293868e-17,6.5502993903811e-06,3.1805767292731894e-09,1.0306841347041902e-09,1.539754028772141e-14,7095.0
0.00011138011630417925,8.589284023465449e-06,0.00018006766618237937,2.0302178695858813e-05,2.6387817659301645e-05,1.6098997371588768e-05,7099.0
8.791633805093038e-05,0.000190628550662015,2.4017056123745443e-05,5.680338399753841e-05,3.161910633580351e-05,0.00030162598324001493,7100.0
1.343499955176123e-08,7.9611902832267e-09,1.0043685371296055e-09,4.947339401411572e-05,3.9023732590172403e-07,6.221432076872236e-05,7101.0
2.6130206221278723e-07,1.187961836364014e-07,4.785068287030383e-05,3.8189946618077364e-05,0.0043687256785795185,1.842689485392864e-05,7138.0
3.4291354782210884e-06,4.2964948194877633e-07,5.767058192800887e-06,1.3385482876801134e-05,0.0013345257630758083,0.001014324353929801,7139.0
2.7712724666897773e-05,7.945821413423964e-07,3.7368462335505674e-06,3.6002053044797904e-06,0.00032091708651136973,4.344172363261657e-05,7140.0
1.0417927080197353e-07,4.3798621870763175e-12,2.2683447619078166e-07,9.54889111623274e-06,0.000629642962632296,3.3655464437195356e-08,7147.0
1.0731559736448981e-05,5.30595349624981e-06,1.9276243419274894e-14,4.4996752226989374e-08,1.9393951711731487e-12,7.321783475654596e-09,7156.0
1.2040494868804387e-05,9.029975256402248e-07,1.2036051900694984e-13,6.062246230905744e-07,3.320138247715866e-12,1.2781788363735342e-08,7160.0
4.147996873594993e-08,7.491194189630901e-15,2.6665560784794444e-07,4.443614235516337e-05,8.287371184213064e-05,3.0208362760068643e-07,7161.0
0.000154568742998769,2.7611696240446372e-06,7.223450360085464e-06,8.428401424642489e-07,4.5798366975499716e-08,1.5902910446378784e-08,7163.0
0.00012584608019082893,7.148874384128879e-06,5.35126029744786e-08,1.069576377727212e-06,2.77027301144201e-07,1.0157294166468946e-06,7164.0
3.1085164910894406e-07,3.495955083015793e-07,4.531436161046901e-08,8.59734424553245e-06,5.226663007100627e-06,0.0005811922078823384,7165.0
6.150825171026589e-13,6.461979194424681e-08,2.4656246408135435e-10,1.0871158664870962e-08,1.1235674788808093e-05,0.00031622281845559893,7166.0
1.828849198717336e-10,0.00011855509068606645,5.799544124680259e-07,1.5608048579898794e-06,1.18617629733884e-05,0.00013021161504906902,7171.0
4.406389914989841e-05,9.75415755505207e-06,2.9732378269627173e-06,6.330486595200193e-07,1.6381706133315094e-08,2.1710233761447437e-06,7177.0
1.5613605434701933e-12,1.2134599648526535e-05,5.3723129042147786e-08,6.094534473449609e-10,8.898463823099227e-12,2.950850442968116e-10,7359.0
2.637827311575761e-08,1.205758802432766e-08,5.2329770229357666e-11,0.00015953632728284134,5.3287179381941395e-09,4.6195751490431075e-05,7362.0
9.0429888029028e-06,1.7343033763742357e-15,8.167643572231238e-06,1.1517565221260402e-06,4.502048151545478e-07,1.0091665083358234e-09,7363.0
3.8074530366620076e-05,3.028980027820165e-07,1.7485173857678638e-07,4.3462390340815235e-08,4.5156066282259733e-10,1.4192964422085467e-09,7367.0
1.2842270330820105e-05,3.476257696799597e-08,9.232758005787252e-06,9.681094204796044e-07,1.1858738690683763e-05,0.00013000939310300904,7372.0
2.6209984880673047e-12,4.0262778812279217e-07,1.058778492310946e-09,4.657528456946948e-08,2.0046955730382707e-05,0.0005631055968713118,7373.0
7.976260813352196e-06,4.917792739673109e-07,9.774262669745989e-05,2.0765557190264724e-05,0.0001504214137248249,3.168207947918317e-06,7375.0
1.9917951720847045e-05,3.8732694945802117e-07,2.648901865903047e-06,1.853832803264644e-06,0.0007294049790065516,1.9257185527218217e-05,7376.0
0.0001764577419217909,5.988822292132448e-05,1.3971471980566269e-05,0.0011185016996230618,0.0003487963389464032,0.002566561070311692,7377.0
2.3730384703275283e-05,0.0002831873422597153,3.946894206227903e-06,0.00029417933340119786,1.9602606266898026e-05,0.0012592846769122782,7378.0
1.511923526049518e-05,6.605051720232544e-06,3.2739383944693814e-05,2.5718143493754487e-05,0.0015840021340256813,0.00014250565355557822,7379.0
1.2738214645852959e-05,9.570949375978317e-06,0.00035091382649732675,1.530485576327491e-05,1.0723824224695755e-05,2.086314179690028e-06,7380.0
4.3046212284834474e-05,5.9412723775387174e-06,1.2792059261171746e-06,0.0011809694203663741,5.517364233939901e-06,9.179160260397046e-06,7381.0
2.511267255181678e-05,2.61682212365426e-08,4.8982164889224905e-06,9.356787703696705e-05,4.152279964988106e-06,1.7229638773054627e-05,7382.0
5.393412626352019e-06,9.79041652735747e-06,2.3473245894538227e-08,1.025188651857496e-06,2.860637142742991e-09,9.48181995239589e-07,7384.0
1.2989292444844353e-05,6.57164716654606e-07,2.2457227997976324e-15,4.22537595678087e-09,4.8252290959484836e-14,5.679093225115831e-10,7385.0
1.1529236653877766e-05,1.888101085274288e-05,2.574477563636582e-08,1.0087678971826235e-07,1.187640742502812e-09,6.776974462368631e-08,7386.0
5.493609730722412e-06,7.328308098581685e-09,6.299806640169364e-06,1.235198892963548e-06,0.000923458076876711,4.115740453175361e-06,7388.0
1.7059802093645148e-05,0.0001624937639271575,4.785629653063873e-06,3.425376850799962e-06,5.421257984628207e-08,8.667852428566964e-06,7389.0
4.564225183659878e-05,5.9704460395163355e-06,6.861356145620435e-08,9.995947342739045e-05,5.4949743496483266e-06,8.085322942731928e-06,7390.0
4.827125669422616e-06,9.235432649860921e-15,4.050922516540096e-06,2.955888465395654e-07,7.507793222070506e-08,2.8996370712647023e-10,7402.0
1.0867246651080363e-05,8.315000065889455e-06,1.1018684652530463e-12,6.571834496927325e-08,8.466205075199926e-12,7.872160627620993e-09,7405.0
9.990806390904046e-08,3.22185548994178e-14,5.708064508916934e-07,0.0001286850878514277,0.00019027463755854376,1.3502344986412186e-06,7419.0
2.986286857155396e-09,9.651540941687288e-07,4.7277552669571496e-08,3.76271389592087e-08,7.07024628162816e-09,1.6340744135237448e-07,7420.0
8.694326798236626e-06,4.885036005425065e-06,3.982754815829991e-13,7.051739401462498e-07,2.7635304979924154e-11,2.6294518125949405e-07,7440.0
1.407722843759463e-05,5.456326812710842e-12,8.94602394239874e-06,5.860040819980298e-07,8.043740179855073e-08,9.090513454935915e-10,7441.0
1.1348921763116254e-07,3.8419006971058447e-11,3.6013802351773164e-08,0.00020747536267741,6.041178418439217e-06,1.795920919770889e-06,7442.0
5.817813841254348e-08,4.443902518947284e-10,3.133233632162252e-08,0.00020449789557348263,1.3256124149966088e-05,9.45294708271943e-06,7443.0
1.100436302607652e-05,8.506491046253172e-06,3.363947435592519e-12,1.4650320819204105e-06,2.5938160064002907e-10,5.618825853679203e-07,7444.0
9.902694089824035e-07,1.4092852413641394e-06,1.8885686794186562e-11,5.252180499358072e-05,5.1188411545277104e-09,1.9919592647776544e-05,7446.0
1.0177068431041474e-05,5.469612186350307e-06,1.8014616404839777e-13,2.9774775885290823e-07,1.2167400788029978e-11,9.774240938668214e-08,7447.0
3.552770414417732e-05,1.8581408967085038e-06,1.472477512291095e-09,2.029851575524751e-07,2.97908281019309e-10,3.720358186794182e-08,7452.0
1.0867246651080363e-05,8.315000065889455e-06,1.1018684652530463e-12,6.571834496927325e-08,8.466205075199926e-12,7.872160627620993e-09,7464.0
6.510873346381888e-09,7.239713350649875e-10,8.441711456752427e-10,5.316927734173257e-05,4.17773630232511e-07,6.686840712412452e-05,7642.0
2.1816478647992666e-05,1.2226473307287726e-07,1.8187350250313404e-06,0.0004016613837176331,3.851233020885001e-06,9.67432099190385e-05,7643.0
1.6358830482208633e-07,3.7998176581810976e-11,3.083511646971803e-07,7.67014863060617e-06,5.07153202337586e-06,3.0485149292275144e-07,7644.0
1.4268976298110936e-08,8.124143091870963e-10,1.404767443655098e-11,8.051181683704348e-05,9.875566038385809e-10,2.8407505779088168e-05,7645.0
3.18344518553703e-05,8.784850253989686e-09,4.89761909369033e-07,1.4830556192939879e-06,3.362200773495298e-08,1.4356350752970518e-08,7646.0
3.6869469501079733e-07,3.445270427906745e-07,0.00012666347231686512,2.5789470415457222e-05,5.665272244325511e-06,4.2083434673248294e-07,7647.0
8.62655232204953e-06,1.3225584531505508e-08,0.00018738968835895544,1.9143369809404184e-07,5.316435146121597e-07,1.1263644445971718e-09,7648.0
6.14106322488185e-08,4.1165831662699867e-13,2.931845649923606e-07,7.838019420427547e-05,9.965783407479275e-05,1.1033841969574161e-06,7651.0
1.276695399854144e-05,2.2384744692157414e-05,4.448092430519453e-08,9.382383854696428e-07,4.828903876804981e-09,8.192780535851243e-07,7653.0
9.902694089824035e-07,1.4092852413641394e-06,1.8885686794186562e-11,5.252180499358072e-05,5.1188411545277104e-09,1.9919592647776544e-05,7655.0
1.8998727281808594e-07,2.2456046374184153e-11,2.402683375625526e-07,0.000300215606780146,5.7105479456298356e-05,4.00798273967592e-06,7657.0
5.4081196167017274e-05,7.961573504728362e-08,1.7755200889795204e-07,1.7761075177437757e-06,2.5678173561761125e-09,3.1087363409597286e-08,7658.0
8.51658238839065e-05,0.001006574690565632,3.6419924423823966e-05,0.0004498730761828836,6.101783005233794e-05,0.0005908283498754943,7659.0
3.9388892798385416e-05,1.478677009689795e-07,2.4821329302359742e-06,1.2511162703366172e-05,0.00035575499601409033,6.502890410345721e-07,7660.0
1.1770831711607732e-08,5.31504417490227e-12,1.8773166713207832e-08,6.760885721856392e-05,0.0008727360001666029,1.2752432376346144e-06,7661.0
2.2260761496166532e-05,5.688858745686725e-06,0.00021921572926169236,3.1919642657574037e-06,3.3110383251726605e-05,5.885804687457235e-05,7662.0
8.965385759628022e-05,5.0954223475146185e-06,3.3058897324924984e-05,0.0001877781135858877,6.333171314203001e-05,3.946064330988161e-05,7663.0
6.155736558695295e-06,8.824250860942812e-06,5.4163785593787965e-09,1.749755948993597e-10,8.578502894975961e-12,5.993813187387561e-10,7666.0
8.696414403099412e-06,7.513836482871387e-06,5.317547257300749e-14,1.1589601482634938e-06,1.58887055660269e-10,4.486797234075358e-07,7671.0
3.18344518553703e-05,8.784850253989686e-09,4.89761909369033e-07,1.4830556192939879e-06,3.362200773495298e-08,1.4356350752970518e-08,7682.0
1.3263918663623807e-06,0.0003120562566290845,1.47123386052122e-05,8.541407892499138e-06,9.47901044290555e-07,4.110687937988657e-05,7683.0
0.00027265619978305314,1.0371866226131942e-06,6.318429096657511e-06,8.838590984438062e-06,3.4818841622461706e-07,1.954658463537889e-06,7687.0
1.1348921763116254e-07,3.8419006971058447e-11,3.6013802351773164e-08,0.00020747536267741,6.041178418439217e-06,1.795920919770889e-06,7722.0
1.6190621371465125e-05,1.6808203858918911e-12,7.653932345058035e-06,5.366550070178695e-09,1.2795893431923637e-09,7.813315168039577e-14,7723.0
5.095091754724731e-08,3.042252664632651e-10,1.1340890214950928e-11,0.00010248968083629071,3.6835196959078876e-11,2.762744749140046e-06,7724.0
1.2420310580778356e-09,5.944683705504717e-11,2.2875582020998545e-07,3.2396704271361555e-06,0.00035230341163199714,9.574072736575745e-08,7725.0
4.1236957881972136e-05,1.8152032002643263e-09,3.388045853103835e-06,2.29019220155235e-06,1.4178387897753547e-07,1.452231209975168e-08,7743.0
1.6634148183004774e-05,7.737738151112862e-12,1.0999668560366432e-05,1.2196154274551018e-06,2.5700958822259754e-07,2.444240290680089e-09,7745.0
